ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Deinococci
UTK_DonorE,17,0.490378833,0.405291642,0.050210463,0.000902,0.040589296,0.000902,0
UTK_DonorE,16,0.599487179,0.234358974,0.052820513,0.003076923,0.028717949,0.030769231,0
UTK_DonorE,15,0.562116878,0.165508786,0.164895791,0.046383327,0.016346547,0.022476502,0
UTK_DonorE,14,0.656085079,0.159043659,0.061490485,0.014712938,0.027746682,0.027027027,0
UTK_DonorE,13,0.658344215,0.328388613,0.003917472,0.000679,0.002663881,0.001775921,0
UTK_DonorE,12,0.629520346,0.353187401,0.012557469,0.003979963,0.000137,0.000206,0
UTK_DonorE,11,0.675292318,0.287728117,0.0231013,0.012107966,0.000262,0.000175,0
UTK_DonorE,10,0.395282051,0.513230769,0.027692308,0.058871795,0,0,0
UTK_DonorE,9,0.3455278,0.407735697,0.056782165,0.178834273,0.002471125,0.001181843,0
UTK_DonorE,8,0.377512128,0.472626473,0.032311157,0.106635482,0.002772003,0.000347,0
UTK_DonorE,7,0.305068752,0.532353734,0.021299542,0.082906444,0.052305204,0.000404,0
UTK_DonorE,6,0.238690919,0.463858273,0.004530394,0.057204679,0.229832984,0.001284739,0
UTK_DonorE,5,0.217072496,0.3468456,0.009961262,0.071596569,0.348851688,0,0
UTK_DonorE,4,0.423586692,0.387611577,0.007032729,0.02623749,0.152015147,0,0
UTK_DonorE,3,0.195868316,0.305236412,0.004418913,0.030821918,0.451833849,0.002761821,0
UTK_DonorE,2,0.209915383,0.295400304,0.002386635,0.022998481,0.466478629,0.000217,0
UTK_DonorE,1,0.38864708,0.134385201,0.035908596,0.007979688,0.423104824,0.004533914,0
UTK_DonorF,21,0.384615385,0,0.307692308,0,0.153846154,0,0
UTK_DonorF,20,0.359084406,0.26323319,0.158798283,0.028612303,0.057224607,0.075822604,0
UTK_DonorF,19,0.549215217,0.147113594,0.089252461,0.032721468,0.051210428,0.0716946,0
UTK_DonorF,18,0.305755925,0.104151332,0.133078169,0.010746357,0.098483733,0.140953923,0
UTK_DonorF,17,0.284954811,0.0897395,0.150239234,0.005847953,0.139287613,0.137161085,0.000213
UTK_DonorF,16,0.20542293,0.128057766,0.055702918,0.006336575,0.177718833,0.167108753,0
UTK_DonorF,15,0.48267009,0.128369705,0.24775353,0.003851091,0.065468549,0.032092426,0
UTK_DonorF,14,0.386478305,0.373360242,0.202825429,0.008857495,0.013342303,0.007399933,0
UTK_DonorF,13,0.274485533,0.503945536,0.213832585,0.004641807,0.001701996,0.000464,0
UTK_DonorF,12,0.293432348,0.652949993,0.046191579,0.004019621,0.001226325,0.000409,0
UTK_DonorF,11,0.331209411,0.580566107,0.033758118,0.04086509,0.001899277,0.000123,0
UTK_DonorF,10,0.280959752,0.617956656,0.025851393,0.040557276,0.009133127,0.008204334,0
UTK_DonorF,9,0.362407439,0.427587395,0.024625452,0.12975719,0.005941106,0.012226623,0
UTK_DonorF,8,0.462085165,0.2973559,0.018671324,0.170571583,0.018791785,0.006926459,0
UTK_DonorF,7,0.427989695,0.332086761,0.02027757,0.181833292,0.009598604,0.003739716,0
UTK_DonorF,6,0.446046392,0.340189671,0.033833141,0.160066641,0.005638857,0.00121748,0
UTK_DonorF,5,0.424760602,0.331942544,0.031805746,0.160328317,0.021340629,0.004787962,0
UTK_DonorF,4,0.296959547,0.478484927,0.011852615,0.16065447,0.029502705,0.001545993,0
UTK_DonorF,3,0.183304914,0.549992249,0.016121532,0.175709192,0.040303829,0.005115486,0
UTK_DonorF,2,0.423992589,0.235849931,0.089207967,0.137471051,0.064103752,0.007966651,0
UTK_DonorF,1,0.38983962,0.170862826,0.011826897,0.140668399,0.27381059,0.000448,0
UTK_DonorG,21,0.287581699,0.22875817,0.045751634,0,0.078431373,0.261437908,0
UTK_DonorG,20,0.704885162,0.170524973,0.032810791,0.012395188,0.029620853,0.025428363,0
UTK_DonorG,19,0.397211833,0.366201972,0.021761306,0.009928596,0.05916355,0.047466848,0
UTK_DonorG,18,0.66168717,0.266256591,0.038957235,0.013473931,0.005565319,0.007029877,0
UTK_DonorG,17,0.260644258,0.729621849,0.003571429,0.00077,0.001540616,0.00098,0
UTK_DonorG,16,0.200912663,0.795918367,0.001394347,0.00107745,0.000254,0.00019,0
UTK_DonorG,15,0.232866144,0.761347563,0.002828854,0.002571686,0.000129,0,0
UTK_DonorG,14,0.082399573,0.907081332,0.004344843,0.004421069,0,0.00061,0
UTK_DonorG,13,0.363839286,0.548675115,0.00828053,0.0734447,0.001512097,0.000648,0
UTK_DonorG,12,0.364959605,0.513053348,0.013821192,0.09795019,0.001201843,0.001335381,0
UTK_DonorG,11,0.357100448,0.562206509,0.016030658,0.05419118,0.001673234,0.001511308,0
UTK_DonorG,10,0.279829622,0.580956489,0.022052084,0.088154419,0.005984795,0.005499542,0.000108
UTK_DonorG,9,0.337755599,0.539313535,0.016735638,0.072297955,0.008276534,0.006937683,0
UTK_DonorG,8,0.343329886,0.555635988,0.018717684,0.05770424,0.00868666,0.005584281,0
UTK_DonorG,7,0.266125647,0.629634812,0.015880789,0.066461452,0.009794319,0.002028823,0
UTK_DonorG,6,0.446780809,0.410910748,0.041859254,0.070047523,0.011066988,0.004231495,0
UTK_DonorG,5,0.22561916,0.619976413,0.017508845,0.079470199,0.034382654,0.004354531,0
UTK_DonorG,4,0.256653135,0.548218313,0.031123139,0.093279206,0.027695083,0.012539468,0.000271
UTK_DonorG,3,0.18424813,0.65545936,0.013448769,0.085147516,0.023703455,0.008909809,0
UTK_DonorG,2,0.268227539,0.590100585,0.012615787,0.067795647,0.025288401,0.008637836,0.000114
UTK_DonorG,1,0.150861105,0.675687766,0.012301499,0.089465444,0.030418251,0.007157236,0
UTK_DonorH,21,0.081527778,0.0325,0.065416667,0.001944444,0.331527778,0.193472222,0.000278
UTK_DonorH,20,0.196947811,0.015637757,0.071657351,0.002323683,0.150474157,0.216479307,0.000126
UTK_DonorH,19,0.436715081,0.045975756,0.031342143,0.000218,0.125477777,0.138145681,0
UTK_DonorH,18,0.515410706,0.282996608,0.077495945,0.001179767,0.037088925,0.034803126,0
UTK_DonorH,17,0.568004358,0.117759216,0.091883058,0.005084438,0.053658979,0.063464681,0
UTK_DonorH,16,0.687262777,0.085179628,0.043869715,0.008915173,0.045193751,0.063200636,0.000353
UTK_DonorH,15,0.469125214,0.456089194,0.060377358,0.005231561,0.002915952,0.002744425,0
UTK_DonorH,14,0.551983103,0.317531096,0.035046546,0.03191739,0.009622154,0.01634984,0
UTK_DonorH,13,0.347379888,0.389576883,0.041394336,0.100619195,0.022818484,0.02711845,0
UTK_DonorH,12,0.281820776,0.474457763,0.039169521,0.132277397,0.01298516,0.018478881,0
UTK_DonorH,11,0.391840237,0.375770341,0.044699275,0.151337858,0.008268976,0.006630782,0
UTK_DonorH,10,0.297997893,0.425289779,0.045170355,0.123990165,0.026554268,0.020793818,0
UTK_DonorH,9,0.309233705,0.417351732,0.07479448,0.13755138,0.01233118,0.010129184,0
UTK_DonorH,8,0.293380802,0.439609705,0.055907173,0.145701477,0.013976793,0.015690928,0
UTK_DonorH,7,0.283163473,0.32792499,0.110476967,0.212229923,0.015246637,0.009947004,0
UTK_DonorH,6,0.246175523,0.426395598,0.095343532,0.180220075,0.011339238,0.008185722,0
UTK_DonorH,5,0.176773843,0.608872609,0.054538055,0.13024013,0.006240673,0.00298467,0
UTK_DonorH,4,0.181700062,0.507146276,0.134582507,0.155918758,0.003008958,0.003419271,0
UTK_DonorH,3,0.22679109,0.500060205,0.046478025,0.139975918,0.017700181,0.01487056,0
UTK_DonorH,2,0.26691496,0.486421477,0.024829299,0.174115456,0.020251397,0.002793296,0
UTK_DonorH,1,0.215581098,0.403895275,0.062899106,0.243614304,0.024521073,0.007535121,0
UTK_DonorI,21,0.06937799,0.263157895,0.011961722,0.088516746,0.370813397,0.040669856,0
UTK_DonorI,20,0.219230769,0.392094017,0.025,0.084401709,0.179059829,0.024358974,0
UTK_DonorI,19,0.310070306,0.235525227,0.060070306,0.040322581,0.120864351,0.089846981,0
UTK_DonorI,18,0.29704573,0.489437475,0.058599757,0.016916228,0.033994334,0.035451234,0
UTK_DonorI,17,0.381585221,0.434445769,0.122765197,0.026102503,0.00727056,0.008283671,0
UTK_DonorI,16,0.4,0.378723404,0.127659574,0.034042553,0.008510638,0.017021277,0
UTK_DonorI,15,0.165180074,0.80907102,0.006900034,0.009171996,0.001178055,0.002271962,0
UTK_DonorI,14,0.11240847,0.852826704,0.004221914,0.013457352,0.003364338,0.00382611,0
UTK_DonorI,13,0.178263329,0.761278461,0.014495828,0.017960684,0.005869043,0.00572762,0
UTK_DonorI,12,0.227761561,0.575587648,0.039099708,0.056844369,0.022507298,0.018512828,0
UTK_DonorI,11,0.368660419,0.420893054,0.057400772,0.090063396,0.005650496,0.00682194,0
UTK_DonorI,10,0.244288636,0.523166813,0.061291265,0.113935145,0.011276658,0.0057844,0
UTK_DonorI,9,0.170380079,0.606690383,0.040691506,0.123572365,0.01098421,0.009798415,0
UTK_DonorI,8,0.175381264,0.626815541,0.039760349,0.099037763,0.022512709,0.009350036,0
UTK_DonorI,7,0.127617709,0.624314828,0.062965566,0.139564301,0.008011244,0.007308503,0
UTK_DonorI,6,0.150290698,0.646124031,0.00629845,0.142054264,0.015988372,0.009593023,0
UTK_DonorI,5,0.143501353,0.658883656,0.017937669,0.123960317,0.013929251,0.009620202,0
UTK_DonorI,4,0.120701027,0.736266843,0.014510506,0.088099501,0.013945162,0.006313012,0
UTK_DonorI,3,0.142857143,0.637523531,0.011085547,0.161472495,0.023007739,0.008784773,0
UTK_DonorI,2,0.050713154,0.89451664,0.004500792,0.035309033,0.003930269,0.002408875,0
UTK_DonorI,1,0.19801891,0.599369653,0.026204412,0.130211616,0.008644755,0.005583071,0
UTK_DonorJ,21,0.107105809,0.070020747,0.100622407,0.048495851,0.189315353,0.290975104,0.001815353
UTK_DonorJ,20,0.206636501,0.066365008,0.073906486,0.031674208,0.170437406,0.212669683,0
UTK_DonorJ,19,0.566502463,0.17364532,0.146551724,0.018472906,0.062807882,0.003694581,0
UTK_DonorJ,18,0.481300383,0.041628122,0.110347562,0.001057222,0.095017841,0.152239989,0.001189375
UTK_DonorJ,17,0.629011071,0.042409458,0.082097955,0.152279977,0.02167386,0.051792081,0.000375
UTK_DonorJ,16,0.720578762,0.059313215,0.073584064,0.023338784,0.03528071,0.063079134,9.91E-05
UTK_DonorJ,15,0.728339083,0.062099556,0.045046821,0.001774273,0.038245441,0.058649581,0.000296
UTK_DonorJ,14,0.839855955,0.032145316,0.100884393,0.002594927,0.005136896,0.016205052,0
UTK_DonorJ,13,0.845427286,0.098950525,0.032633683,0.013493253,0.004797601,0.001449275,0
UTK_DonorJ,12,0.876861241,0.117383758,0.003653969,0.001461588,0.000274,0,0
UTK_DonorJ,11,0.708389752,0.271191031,0.006878622,0.012186535,0.000108,0.000217,0
UTK_DonorJ,10,0.77959513,0.168255831,0.042834091,0.008214757,0.000147,0.000733,0
UTK_DonorJ,9,0.802389504,0.070732244,0.097119402,0.027633219,0,0.000147,0
UTK_DonorJ,8,0.738470191,0.169150731,0.033464567,0.051040495,0.001124859,0.001124859,0
UTK_DonorJ,7,0.769882068,0.138645298,0.045963109,0.041880859,0.00136075,0.000755972,0
UTK_DonorJ,6,0.719527337,0.187285294,0.055564753,0.031207318,0.001738339,0.001365838,0
UTK_DonorJ,5,0.68914974,0.192453062,0.079494822,0.034508189,0.001382786,0.000645,0
UTK_DonorJ,4,0.661798487,0.171987945,0.100461529,0.042485933,0.005395039,0.008492972,0
UTK_DonorJ,3,0.645419732,0.202912426,0.08712083,0.046911216,0.004837247,0.006399274,0.000101
UTK_DonorJ,2,0.592865852,0.244568106,0.108262732,0.043955357,0.003251321,0.002250914,0
UTK_DonorJ,1,0.601256106,0.182903001,0.116887648,0.069295185,0.007745987,0.0068388,0
UTK_DonorK,21,0.177631579,0.131578947,0.111842105,0,0.151315789,0.269736842,0
UTK_DonorK,20,0.177631579,0.131578947,0.111842105,0,0.151315789,0.269736842,0
UTK_DonorK,19,0.283168317,0.182178218,0.089108911,0.025742574,0.089108911,0.158415842,0
UTK_DonorK,18,0.437921668,0.13449575,0.058880224,0.011040042,0.100762289,0.098221327,0
UTK_DonorK,17,0.634081146,0.271121718,0.070548926,0.017565632,0.001145585,0.001813842,0
UTK_DonorK,16,0.674697769,0.111612464,0.177932913,0.005533799,0.01285544,0.006129746,0
UTK_DonorK,15,0.921073095,0.058709176,0.012830482,0.00311042,0.001360809,0,0
UTK_DonorK,14,0.560803167,0.131645928,0.30260181,0.001979638,0.001696833,0,0
UTK_DonorK,13,0.599350549,0.286325447,0.104272976,0.002164837,0.007113035,0.000103,0
UTK_DonorK,12,0.595816672,0.243540449,0.143955706,0.008074439,0.007151646,0.000231,0
UTK_DonorK,11,0.496333799,0.398917598,0.06590433,0.025925279,0.004059008,0.00349162,0
UTK_DonorK,10,0.27478915,0.674834739,0.038864828,0.011283337,0,0,0
UTK_DonorK,9,0.55575797,0.029342876,0.404619388,0.009824333,0,0.00013,0
UTK_DonorK,8,0.538211013,0.291903355,0.142619102,0.026584867,0,0,0
UTK_DonorK,7,0.526729007,0.141929738,0.284398509,0.042583609,0.00105463,0.000797,0
UTK_DonorK,6,0.459542188,0.114630468,0.380711561,0.041788661,0.000665,0.000488,0
UTK_DonorK,5,0.404863988,0.160331472,0.360223383,0.06564583,0.00154927,0.002522068,0
UTK_DonorK,4,0.422658055,0.135189289,0.406369337,0.028664372,0.002310122,0.001650087,0
UTK_DonorK,3,0.504837669,0.156034033,0.248425838,0.07362472,0.004085143,0.004423012,0
UTK_DonorK,2,0.449344125,0.146804354,0.350544237,0.03760815,0.006140106,0.004186436,0
UTK_DonorK,1,0.508335519,0.138350879,0.036414041,0.261978796,0.018019706,0.004420635,0
UTK_DonorL,21,0.177658761,0.008722265,0.105279265,0,0.118133129,0.282172915,0
UTK_DonorL,20,0.194202899,0.025745951,0.106734868,0,0.106393862,0.266325661,0
UTK_DonorL,19,0.839841819,0.083044983,0.01384083,0.005561048,0.029041028,0.009268413,0
UTK_DonorL,18,0.694500251,0.143395279,0.092541436,0.002009041,0.041687594,0.016323456,0
UTK_DonorL,17,0.846942149,0.059504132,0.055206612,0.004628099,0.01553719,0.008595041,0
UTK_DonorL,16,0.864628392,0.059870232,0.027133307,0.000393,0.045418797,0.0010814,0.000197
UTK_DonorL,15,0.921049933,0.066543628,0.001025326,0.001640521,0,0,0
UTK_DonorL,14,0.80666295,0.176191804,0.011290772,0.005157513,0.000348,0.000139,0
UTK_DonorL,13,0.821075227,0.128656454,0.039008684,0.009581423,0.0008,0.000254,0
UTK_DonorL,12,0.698537558,0.246122313,0.008530911,0.045258143,0,0.000332,0
UTK_DonorL,11,0.748087992,0.225025625,0.004967279,0.017661437,0,0.000158,0
UTK_DonorL,10,0.62302268,0.357537641,0.005717553,0.013340957,0,0,0
UTK_DonorL,9,0.731157911,0.219702229,0.011725681,0.034637044,0.000154,0.000231,0
UTK_DonorL,8,0.36714397,0.399556647,0.039122881,0.191240788,0,0.000599,0
UTK_DonorL,7,0.154532578,0.55276204,0.019098206,0.267610954,0.00059,0.000567,0
UTK_DonorL,6,0.362339854,0.299897792,0.011860902,0.312115234,0.000713,0.001140928,0
UTK_DonorL,5,0.441210287,0.221341402,0.030943016,0.28512355,0.002662632,0.003630862,0
UTK_DonorL,4,0.400277598,0.242583511,0.054705284,0.263107245,0.009549366,0.010641251,3.70E-05
UTK_DonorL,3,0.665177721,0.118424117,0.034697377,0.167961556,0.002540381,0.002349853,8.47E-05
UTK_DonorL,2,0.38049609,0.154467376,0.05816562,0.388027176,0.00294834,0.001794642,0
UTK_DonorL,1,0.240202539,0.217104807,0.040438371,0.289241867,0.076576264,0.046126101,0
