ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Erysipelotrichia,Fusobacteriia,Thermoleophilia,Negativicutes,Deinococci,others
SHSU_2016_72_face,5,0.427620632,0.485514339,0.016002741,0.065185475,0.000196,0.000587,0.002153274,0.001908584,0.000294,0.0,0.000147,0.000392
SHSU_2016_72_face,4,0.427620632,0.485514339,0.016002741,0.065185475,0.000196,0.000587,0.002153274,0.001908584,0.000294,0.0,0.000147,0.000392
SHSU_2016_72_face,3,0.705664649,0.233204162,0.008185658,0.048678539,0.000479,0.000522,0.00061,0.002264118,0.0,0.0,0.0,0.000392
SHSU_2016_72_face,2,0.229832444,0.509217654,0.153613572,0.103052954,0.000336,8.4e-05,0.001679755,0.001763742,8.4e-05,0.0,0.0,0.000336
SHSU_2016_72_face,1,0.539123079,0.343930636,0.053432962,0.061257578,0.000141,0.0,0.000705,0.001409841,0.0,0.0,0.0,0.0
SHSU_2016_73_face,21,0.027860815,0.871935908,0.0,0.001315317,0.065765873,0.001913189,0.0,0.0,0.000478,0.027741241,0.0,0.002988743
SHSU_2016_73_face,20,0.823259373,0.076511094,0.08951798,0.0,0.0,0.006885998,0.0,0.0,0.0,0.0,0.003825555,0.0
SHSU_2016_73_face,19,0.636656244,0.308350193,0.031819018,0.012782785,0.005517749,0.0,0.0,0.0,0.0,0.004506161,0.0,0.000368
SHSU_2016_73_face,18,0.533231743,0.041378502,0.423397023,0.0,0.000469,0.000938,0.0,0.0,0.0,0.0,0.0,0.000586
SHSU_2016_73_face,17,0.705833815,0.061638749,0.229391864,0.000165,0.001072696,0.000413,0.000165,0.0,0.000165,0.000578,0.0,0.000578
SHSU_2016_73_face,16,0.807322534,0.084814961,0.1053602,0.000395,0.000263,0.00079,0.00079,0.0,0.0,0.0,0.0,0.000263
SHSU_2016_73_face,15,0.8506386,0.057355724,0.089758751,0.0,0.0,0.000355,0.001892148,0.0,0.0,0.0,0.0,0.0
SHSU_2016_73_face,14,0.859336513,0.066715581,0.068392642,0.0,0.001467428,0.000786,0.003196897,0.0,0.0,0.0,0.0,0.000105
SHSU_2016_73_face,13,0.871689956,0.062456574,0.06091253,0.000386,0.000618,0.000463,0.002856481,0.0,0.0,0.0,0.000154,0.000463
SHSU_2016_73_face,12,0.880176068,0.059015324,0.047603521,0.006358005,0.00114118,0.000489,0.005216824,0.0,0.0,0.0,0.0,0.0
SHSU_2016_73_face,11,0.90633984,0.060599183,0.0257225,0.003555757,0.000151,0.000303,0.002647904,0.0,0.000303,0.0,0.0,0.0003779999999999
SHSU_2016_73_face,10,0.932568375,0.05328513,0.006287331,0.005658598,0.0,0.0,0.002200566,0.0,0.0,0.0,0.0,0.0
SHSU_2016_73_face,9,0.877988808,0.062743768,0.046294726,0.006359166,0.000763,0.001356622,0.002882822,0.000424,0.00017,0.0,0.0,0.001017
SHSU_2016_73_face,8,0.929877374,0.025144982,0.032228076,0.004294125,0.000708,0.002302005,0.003939971,0.0,8.85e-05,0.0,0.0,0.001417
SHSU_2016_73_face,7,0.891750142,0.061472311,0.024475524,0.019136269,0.0,0.0,0.002693253,0.0,0.0,0.0,0.000236,0.0002365
SHSU_2016_73_face,6,0.810583601,0.132680827,0.031880762,0.022052552,0.000162,0.0,0.00166511,0.00065,0.0,0.0,0.0,0.0003252
SHSU_2016_73_face,5,0.631625355,0.287890663,0.04105026,0.034975997,9.8e-05,0.000196,0.002988145,0.00049,9.8e-05,0.0,0.0,0.000588
SHSU_2016_73_face,4,0.744805482,0.196894341,0.012986295,0.042164014,0.000332,0.0,0.002044651,0.000442,0.0,0.0,0.0,0.000332
SHSU_2016_73_face,3,0.796387225,0.137303482,0.038199919,0.023334384,0.000225,0.00018,0.002747872,0.000631,0.00018,0.0,0.0,0.0008100999999999
SHSU_2016_73_face,2,0.332033729,0.574440112,0.056578112,0.033774594,0.000816,0.000227,0.001722731,0.000272,0.0,0.0,0.0,0.000136
SHSU_2016_73_face,1,0.570149254,0.340371314,0.044994539,0.037968693,0.002548234,0.000582,0.003094285,0.000146,7.28e-05,0.0,0.0,7.28e-05
SHSU_2016_76_face,21,0.65060241,0.168674699,0.024096386,0.0,0.156626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,20,0.072269807,0.825374732,0.007066381,0.003533191,0.04261242,0.02012848,0.0,0.0,0.00620985,0.0,0.0,0.022805078
SHSU_2016_76_face,19,0.387931034,0.517241379,0.034482759,0.017241379,0.025862069,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0
SHSU_2016_76_face,18,0.789473684,0.210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,17,0.782468633,0.118260427,0.048067141,0.02034588,0.018904713,0.00415395,0.000848,0.0,0.001102068,0.0,0.000933,0.0049173329999999
SHSU_2016_76_face,16,0.941070108,0.027286924,0.023506205,0.003862908,0.001479412,0.000164,0.000575,0.0,0.000247,0.0,0.000247,0.001561
SHSU_2016_76_face,15,0.797886036,0.005894708,0.19459313,0.0,0.000136,0.000949,0.0,0.0,0.000407,0.0,0.0,0.000136
SHSU_2016_76_face,14,0.995239192,0.001919681,0.000998,0.000384,0.000461,0.000998,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,13,0.960893855,0.011345966,0.026089961,0.000461,0.000806,0.000403,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,12,0.976236222,0.008999899,0.007028011,0.002780868,0.001415714,0.002629184,0.000101,0.0,0.0,0.0,0.0,0.000808
SHSU_2016_76_face,11,0.786228374,0.028442907,0.183252595,0.000623,0.000554,0.000761,0.000138408,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,10,0.941756115,0.018740102,0.036952314,0.000352,0.0,0.0,0.002199542,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,9,0.928051655,0.007994261,0.063954084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,8,0.989802091,0.002074151,0.008123758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,7,0.854783761,0.005015615,0.14010599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46e-05,0.0
SHSU_2016_76_face,6,0.896431976,0.017772028,0.083957511,0.0,0.0,0.0,0.001702302,0.0,0.0,0.0,0.000136,0.0
SHSU_2016_76_face,5,0.928536136,0.009163186,0.060773481,0.0,0.00027,0.00027,0.000674,0.0,0.0,0.0,0.0,0.0003146
SHSU_2016_76_face,4,0.953349391,0.007862207,0.037265952,0.000523,0.000454,0.000159,0.000114,0.0,4.54e-05,0.0,0.0,0.0002267999999999
SHSU_2016_76_face,3,0.930995579,0.018603794,0.048719838,0.000645,0.000437,9.21e-05,0.000507,0.0,0.0,0.0,0.0,0.0
SHSU_2016_76_face,2,0.934235977,0.015101919,0.047649159,0.001562268,0.000558,0.000335,0.000409,0.0,0.0,7.44e-05,0.0,7.44e-05
SHSU_2016_76_face,1,0.912897518,0.0210044,0.062468811,0.002359026,9.07e-05,0.0,0.001179513,0.0,0.0,0.0,0.0,0.0
SHSU_2017_43_face,21,0.53968254,0.19047619,0.050793651,0.0,0.06984127,0.06031746,0.0,0.0,0.028571429,0.0,0.044444444,0.015873016
SHSU_2017_43_face,20,0.862397092,0.057735486,0.012509355,0.000214,0.031540682,0.021062761,0.000428,0.0,0.001389928,0.000214,0.001283011,0.011226334
SHSU_2017_43_face,19,0.874537771,0.053090333,0.031695721,0.003961965,0.025752773,0.005150555,0.001848917,0.0,0.001056524,0.0,0.000792,0.002112852
SHSU_2017_43_face,18,0.933696997,0.020413902,0.034473063,0.004330222,0.004217748,0.000675,0.001912046,0.0,0.0,0.000169,0.0,0.000112
SHSU_2017_43_face,17,0.027792878,0.279831476,0.689929329,0.0,0.001834738,0.000476,0.0,0.0,0.000136,0.0,0.0,0.0
SHSU_2017_43_face,16,0.07160414,0.172833118,0.754980595,0.0,0.0,0.0,0.000453,0.0,0.0,0.0,0.0,0.000129
SHSU_2017_43_face,15,0.018529957,0.315935763,0.664731316,0.0,0.0,0.0,0.000679,0.0,0.0,0.0,0.0,0.000124
SHSU_2017_43_face,14,0.138810031,0.69907736,0.160752307,0.001064585,0.0,0.000118,0.000177,0.0,0.0,0.0,0.0,0.0
SHSU_2017_43_face,13,0.167781494,0.763504611,0.067751089,0.000861,0.0,0.000101,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2017_43_face,12,0.027117904,0.626943231,0.345065502,0.000175,8.73e-05,0.000131,8.73e-05,0.0,0.000218,0.0,8.73e-05,8.73e-05
SHSU_2017_43_face,11,0.053868879,0.904833742,0.040040229,0.000691,0.000377,0.0,0.0,0.0,0.0,0.0,0.000189,0.0
SHSU_2017_43_face,10,0.468865952,0.462659381,0.05268839,0.006206571,0.00027,0.000135,0.00890508,0.0,0.0,0.0,0.000135,0.000135
SHSU_2017_43_face,9,0.578857143,0.355885714,0.041942857,0.014628571,0.000457,0.0016,0.006057143,0.0,0.000343,0.0,0.000229,0.0
SHSU_2017_43_face,8,0.798700765,0.158046213,0.034454403,0.006002796,0.000164,0.00074,0.001891292,0.0,0.0,0.0,0.0,0.0
SHSU_2017_43_face,7,0.732442977,0.191476591,0.057472989,0.012004802,0.00165066,0.00180072,0.0022509,0.0,0.0,0.0,0.0009,0.0
SHSU_2017_43_face,6,0.535341365,0.391465863,0.03062249,0.035140562,0.000602,0.000904,0.004919679,0.0,0.0,0.0,0.000402,0.000603
SHSU_2017_43_face,5,0.734777805,0.175239381,0.044193469,0.032224405,0.001043457,0.008040756,0.003805549,0.0,0.0,0.0,0.000307,0.000369
SHSU_2017_43_face,4,0.383344924,0.581189152,0.025208623,0.008344924,0.0,0.0,0.001564673,0.0,0.0,0.0,0.0,0.000348
SHSU_2017_43_face,3,0.691465494,0.278740016,0.023153549,0.006281971,0.000179,0.0,0.0,0.0,0.0,0.0,0.0,0.000179
SHSU_2017_43_face,2,0.665995368,0.101097573,0.222736885,0.008961837,0.0,0.000302,0.000705,0.0,0.0,0.0,0.0,0.000201
SHSU_2017_43_face,1,0.610697801,0.05419495,0.330111322,0.003312517,0.000272,0.000326,0.000109,0.0,0.0,0.0,0.0,0.000979
SHSU_2017_45_face,21,0.122145576,0.328258801,0.100261656,0.019267364,0.209562322,0.078615604,0.0,0.0,0.01010942,0.044005709,0.007136061,0.080638538
SHSU_2017_45_face,20,0.779602577,0.143997822,0.006170039,0.00263134,0.038472008,0.003810906,0.001996189,0.0,0.000544,0.01361038,0.001905453,0.0072572649999999
SHSU_2017_45_face,19,0.587404995,0.234527687,0.003257329,0.016286645,0.081433225,0.038002172,0.0,0.0,0.0,0.0,0.014115092,0.024972855
SHSU_2017_45_face,18,0.046979866,0.258389262,0.020134228,0.0,0.137583893,0.208053691,0.0,0.0,0.010067114,0.016778523,0.036912752,0.265100671
SHSU_2017_45_face,17,0.292929293,0.303030303,0.02020202,0.0,0.202020202,0.101010101,0.0,0.0,0.0,0.0,0.060606061,0.02020202
SHSU_2017_45_face,16,0.191784663,0.366886303,0.409364924,0.001401935,0.009112575,0.001121548,0.0,0.0,0.0,0.01051451,0.009252769,0.000561
SHSU_2017_45_face,15,0.611320755,0.196226415,0.037735849,0.0,0.071698113,0.0,0.0,0.0,0.0,0.0,0.083018868,0.0
SHSU_2017_45_face,14,0.763824808,0.011300568,0.224005349,0.000134,0.000736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2017_45_face,13,0.559753782,0.176609259,0.262065353,0.0,0.000327,0.000589,0.000655,0.0,0.0,0.0,0.0,0.0
SHSU_2017_45_face,12,0.605394021,0.089042298,0.30386708,0.000585,0.000234,0.000117,0.00041,0.0,0.000117,0.000117,0.0,0.000117
SHSU_2017_45_face,11,0.700821758,0.127699804,0.163188132,0.001163552,0.002036216,0.001745328,0.002036216,0.0,0.0,0.0,0.000727,0.000581776
SHSU_2017_45_face,10,0.341129996,0.576901086,0.065543947,0.011019284,0.002027132,0.000156,0.00301471,0.0,0.0,0.0,0.000208,0.0
SHSU_2017_45_face,9,0.502362992,0.463100972,0.019312915,0.003044624,0.007361629,0.000409,0.003726256,0.0,0.0,0.0,0.000545,0.000136
SHSU_2017_45_face,8,0.518308168,0.455972665,0.013898509,0.002216373,0.002816641,0.000554,0.003509258,0.0,0.0,0.0,0.002308722,0.000416
SHSU_2017_45_face,7,0.741603018,0.243397442,0.007821846,0.001748413,0.000184,0.000184,0.005061194,0.0,0.0,0.0,0.0,0.0
SHSU_2017_45_face,6,0.829457771,0.147708782,0.019631515,0.000577,0.000105,0.000157,0.002099627,0.0,0.0,0.0,0.0,0.0002619999999999
SHSU_2017_45_face,5,0.78951642,0.19767232,0.009112234,0.000722,0.000271,0.0,0.002526164,0.0,0.0,0.0,0.0,0.00018
SHSU_2017_45_face,4,0.796850215,0.189780195,0.008610922,0.001586223,0.000227,0.000453,0.002039429,0.0,0.0,0.0,0.0,0.000453
SHSU_2017_45_face,3,0.808346874,0.181390576,0.005644403,0.00136834,0.000599,0.000428,0.002223553,0.0,0.0,0.0,0.0,0.0
SHSU_2017_45_face,2,0.933655006,0.059882819,0.002067896,0.001723247,0.000517,0.0,0.001895571,0.0,0.0,0.0,0.000258,0.0
SHSU_2017_45_face,1,0.836832855,0.145592452,0.005364906,0.001294977,0.001942466,0.001387476,0.006104893,0.0,0.0,0.0,0.000555,0.000925
SHSU_2017_46_face,21,0.950563357,0.001020575,0.000286,0.047844546,0.0,0.0,0.000122,0.0,8.16e-05,0.0,0.0,8.16e-05
SHSU_2017_46_face,20,0.828841249,0.010960226,0.155511133,0.004411663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000276
SHSU_2017_46_face,19,0.778056849,0.022972311,0.189598138,0.008821367,0.000429,0.000123,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,18,0.674794427,0.119061215,0.205230699,0.0,0.000685,0.0,0.000228,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,17,0.431129022,0.411574288,0.152804387,0.00033,0.001981899,0.0,0.000661,0.0,0.0,0.0,0.001519456,0.0
SHSU_2017_46_face,16,0.507563122,0.358716282,0.129061943,0.000633,0.001667913,0.000863,0.0,0.0,0.0,0.000288,0.000633,0.000576
SHSU_2017_46_face,15,0.568770849,0.256415191,0.164357198,0.005837824,0.001924557,0.000449,0.001732102,0.0,0.0,0.0,0.000385,0.000128
SHSU_2017_46_face,14,0.61653551,0.320800544,0.027300107,0.0085495,0.019042067,0.0,0.007189352,0.0,0.0,0.0,0.000389,0.000194
SHSU_2017_46_face,13,0.610617284,0.377777778,0.004444444,0.002716049,0.0,0.0,0.004444444,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,12,0.78186426,0.213067128,0.004821362,0.0,0.0,0.0,0.000247,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,11,0.800725091,0.186023253,0.01087636,0.00025,0.000125,0.001250156,0.000625,0.0,0.0,0.0,0.0,0.000125
SHSU_2017_46_face,10,0.838120703,0.157906799,0.002826585,0.000688,0.0,0.0,0.000306,0.0,0.0,0.0,0.0,0.000153
SHSU_2017_46_face,9,0.920994879,0.050841258,0.026700805,0.0,0.00064,0.0,0.000823,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,8,0.805221452,0.180911278,0.010895712,0.001981039,0.0,0.000142,0.000849,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,7,0.883759888,0.099208934,0.006886924,0.006049325,0.000745,0.0,0.003350396,0.0,0.0,0.0,0.0,0.0
SHSU_2017_46_face,6,0.878123703,0.106766293,0.005479452,0.003486924,0.000996,0.000747,0.004234122,0.0,0.0,0.0,0.000166,0.0
SHSU_2017_46_face,5,0.859911406,0.106644518,0.012403101,0.007973422,0.002990033,0.003100775,0.003211517,0.0,0.0,0.0,0.00110742,0.002656646
SHSU_2017_46_face,4,0.8195384,0.160465579,0.010047752,0.003282929,0.000298,0.0,0.004874652,0.0,0.0,0.0,0.00149224,0.0
SHSU_2017_46_face,3,0.824963,0.144548594,0.011445486,0.006413419,0.001677356,0.00197336,0.007992107,0.0,0.0,0.0,0.0,0.000986
SHSU_2017_46_face,2,0.912380755,0.059518872,0.016901701,0.001140606,0.003836582,0.002592285,0.00145168,0.0,0.000207,0.0,0.000207,0.001762
SHSU_2017_46_face,1,0.681057109,0.298036021,0.006244909,0.007602498,0.000996,0.000181,0.005882885,0.0,0.0,0.0,0.0,0.0
UTK_DonorA_face,21,0.008639911,0.916527313,0.004691564,0.00246191,0.048216276,0.000186,0.000232,0.00246191,9.29e-05,0.016490152,0.0,0.0
UTK_DonorA_face,20,0.005509642,0.967188849,0.00189137,0.001850253,0.018543645,0.000822,0.0,0.001027918,0.000164,0.002919288,0.0,8.22e-05
UTK_DonorA_face,19,0.296,0.672,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorA_face,18,0.006555965,0.911853376,0.005838159,0.003349763,0.057041681,0.000574,0.000144,0.002488395,0.0,0.012059147,0.0,9.57e-05
UTK_DonorA_face,17,0.019230769,0.927277819,0.005227782,0.002520538,0.029126214,0.00746826,0.0,0.000653,0.00084,0.002800597,0.0,0.004854602
UTK_DonorA_face,16,0.017555879,0.904513145,0.003682453,0.006251606,0.058747966,0.004710114,0.0,0.001284577,0.0,0.000343,0.001027661,0.001883661
UTK_DonorA_face,15,0.051142667,0.478256046,0.016030619,0.003217218,0.056356778,0.087253162,0.0,0.0,0.06456623,0.000555,0.000166,0.242455597
UTK_DonorA_face,14,0.078566586,0.622080928,0.015615138,0.004207672,0.073868019,0.057200963,0.000514,0.0,0.043736413,0.0,0.000397,0.1038131589999999
UTK_DonorA_face,13,0.462707396,0.386209748,0.015196154,0.003979945,0.044089523,0.03230475,0.0,0.000103,0.013645526,0.0,0.000258,0.041504317
UTK_DonorA_face,12,0.891231105,0.015798579,0.039063923,0.000546,0.008650519,0.023356401,0.0,0.0,0.002504098,0.0,0.000137,0.018713643
UTK_DonorA_face,11,0.993103968,0.003014659,0.000867,0.0,0.001582696,0.000829,0.0,0.0,0.000151,0.0,0.0,0.0004522
UTK_DonorA_face,10,0.99791142,0.001105719,0.000399,0.0,0.000461,6.14e-05,0.0,0.0,0.0,0.0,0.0,6.14e-05
UTK_DonorA_face,9,0.998064979,0.001622921,6.24e-05,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorA_face,8,0.993990848,0.001874414,0.00319753,0.0,0.000634,0.000138,0.0,0.0,0.0,0.0,0.0,0.0001651
UTK_DonorA_face,7,0.998168539,0.001015027,0.000463,0.0,0.00011,0.000199,0.0,0.0,0.0,0.0,0.0,4.41e-05
UTK_DonorA_face,6,0.991692998,0.00445928,0.002624605,0.0,0.000917,0.000102,0.0,0.0,5.1e-05,0.0,0.0,0.000153
UTK_DonorA_face,5,0.982021603,0.012928014,0.00396298,0.0,0.000749,0.000242,0.0,0.0,0.0,0.0,0.0,9.66e-05
UTK_DonorA_face,4,0.914756309,0.005297631,0.079464458,0.0,0.000482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorA_face,3,0.738303769,0.010033259,0.249916851,0.000139,0.001136364,0.000139,0.0,0.0,0.0,0.0,0.0,0.0003326
UTK_DonorA_face,2,0.621370499,0.015969803,0.362078978,0.0,0.000581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorA_face,1,0.787491613,0.024602997,0.186535451,0.0,0.000979,0.000252,5.59e-05,0.0,0.0,0.0,0.0,8.39e-05
UTK_DonorB_face,21,0.640682249,0.110107391,0.01585597,0.021983575,0.20157928,0.006696147,0.0,0.0,0.0,0.002021478,0.000505,0.000569
UTK_DonorB_face,20,0.787896421,0.039310768,0.001002166,0.025797692,0.143148094,0.001260789,0.0,0.0,0.000194,0.001066822,6.47e-05,0.0002584
UTK_DonorB_face,19,0.704098311,0.086930202,0.02373025,0.032205339,0.095526364,0.039590774,0.0,0.0,0.002542527,0.003390036,0.0,0.011986808
UTK_DonorB_face,18,0.693937924,0.060038797,0.007225994,0.00257032,0.216440349,0.014209505,0.0,0.0,0.001018429,0.000194,0.000145,0.004218776
UTK_DonorB_face,17,0.277963517,0.264648953,0.012845328,0.014135726,0.381664614,0.023579096,0.000117,0.0,0.003167341,0.010323186,0.000235,0.011320447
UTK_DonorB_face,16,0.624865499,0.011738237,0.032426881,0.009341681,0.229286902,0.039078548,9.78e-05,0.0,0.009243862,0.0,0.0,0.0439207949999999
UTK_DonorB_face,15,0.939318796,0.031659188,0.001312026,0.000223,0.023262222,0.001115222,0.0,0.0,0.000276,0.001823716,0.0,0.0010096
UTK_DonorB_face,14,0.998272786,0.000765,0.000227,0.0,0.00068,5.66e-05,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorB_face,13,0.995992962,0.002902534,0.000565,0.0,0.000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0001028
UTK_DonorB_face,12,0.971908795,0.008762932,0.018199936,0.0,0.000777,0.000147,0.0,0.0,5.86e-05,0.0,0.0,0.0001465999999999
UTK_DonorB_face,11,0.96048258,0.00636054,0.030858878,0.002010751,0.000205,0.0,0.0,0.0,0.0,0.0,0.0,8.21e-05
UTK_DonorB_face,10,0.917896041,0.003314756,0.077769278,0.000474,0.000546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorB_face,9,0.956412951,0.010358805,0.029925437,0.002101787,0.000901,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001
UTK_DonorB_face,8,0.971745836,0.009839605,0.016656385,0.001141271,0.000494,0.0,0.0,0.0,0.0,0.0,0.0,0.0001234
UTK_DonorB_face,7,0.972706596,0.015104683,0.010089228,0.001428821,0.000321,0.000175,0.0,0.0,0.0,0.0,0.0,0.0001749
UTK_DonorB_face,6,0.820439039,0.034648472,0.142153664,0.000949,0.00142391,0.0,5.93e-05,0.0,0.000178,0.0,0.0,0.000148
UTK_DonorB_face,5,0.91060556,0.018383915,0.068272998,0.001722755,0.000566,0.0,0.000401,0.0,0.0,0.0,0.0,4.72e-05
UTK_DonorB_face,4,0.940542593,0.002540665,0.05612826,0.0,0.000672,0.0,0.0,0.0,0.0,0.0,0.0,0.0001168
UTK_DonorB_face,3,0.963649894,0.021838686,0.012965825,5.72e-05,0.001202129,0.000172,0.0,0.0,5.72e-05,0.0,0.0,5.72e-05
UTK_DonorB_face,2,0.985482954,0.01122452,0.001346942,0.0,0.001945584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTK_DonorB_face,1,0.972549523,0.016020805,0.005169037,0.000257,0.003050053,0.002568466,0.0,0.0,0.0,0.0,0.0,0.0003844
UTK_DonorC_face,21,0.130320611,0.400122137,0.155358779,0.078412214,0.118778626,0.002870229,0.013862595,0.069374046,0.0,0.02821374,0.0,0.002686611
UTK_DonorC_face,20,0.137821573,0.428344686,0.141525031,0.055551881,0.140400767,0.004034125,0.008134383,0.051716156,0.0,0.028834072,0.001124264,0.002512596
UTK_DonorC_face,19,0.104684388,0.439864923,0.091956014,0.066412676,0.20746385,0.011689324,0.00787947,0.041735215,0.000433,0.025889687,0.0,0.001991577
UTK_DonorC_face,18,0.083594195,0.517857143,0.135244735,0.043753557,0.074274331,0.005193512,0.00747012,0.105364257,0.000356,0.024188958,0.000213,0.002489168
UTK_DonorC_face,17,0.049791472,0.630777087,0.06289897,0.05421738,0.096859307,0.01736318,0.014384203,0.049025449,0.002553409,0.015575794,0.000681,0.005873523
UTK_DonorC_face,16,0.052291347,0.54921915,0.073220686,0.066116231,0.113159242,0.017985151,0.01344086,0.068100358,0.001728111,0.016769073,0.0,0.027969508
UTK_DonorC_face,15,0.052683756,0.522872114,0.100835576,0.108908087,0.11471463,0.034556012,0.015153661,0.03540575,0.000991,0.005098428,0.001841099,0.006938805
UTK_DonorC_face,14,0.554556421,0.263296414,0.03920386,0.03629784,0.043206492,0.02198706,0.007073144,0.020342143,0.003015682,0.002193223,0.001425595,0.007400276
UTK_DonorC_face,13,0.466437515,0.047090597,0.093641051,0.003044439,0.024257304,0.079450037,0.001571323,0.003977412,0.01630248,0.000491,0.000491,0.2632454239999999
UTK_DonorC_face,12,0.988537918,0.007819095,0.000489,0.000133,0.0019992,0.000178,0.0,0.000267,0.0,0.0,8.89e-05,0.0004889
UTK_DonorC_face,11,0.654993082,0.002767308,0.160503841,9.54e-05,0.035116179,0.070518632,0.000143,0.0,0.004055537,0.0,0.0,0.071806099
UTK_DonorC_face,10,0.994301872,0.000471,0.002956172,0.0,0.001156763,0.000771,0.0,0.0,0.0,0.0,0.0,0.0003428
UTK_DonorC_face,9,0.992603319,0.001056669,0.001721979,0.0,0.001526299,0.001291484,0.0,0.0,0.000587,0.0,0.0,0.001213
UTK_DonorC_face,8,0.990015143,0.003525459,0.005158054,0.0,0.00097,0.000189,0.0,0.0,0.0,0.0,0.0,0.0001418999999999
UTK_DonorC_face,7,0.958185997,0.033887317,0.005863979,0.0,0.001326025,0.000236,8.84e-05,0.0,5.89e-05,0.0,0.000118,0.0002356
UTK_DonorC_face,6,0.967309345,0.027238119,0.00329117,4.91e-05,0.001277171,0.000295,7.37e-05,0.0,4.91e-05,0.0,4.91e-05,0.000368
UTK_DonorC_face,5,0.95215274,0.044626523,0.001829378,0.0,0.000953,0.000155,5.15e-05,0.0,0.0,0.0,0.0,0.0002315
UTK_DonorC_face,4,0.927021827,0.064121276,0.007032442,0.0,0.000962,0.000398,0.000332,0.0,0.0,0.0,0.0,0.000133
UTK_DonorC_face,3,0.861449315,0.127134136,0.00731211,0.000621,0.001483117,0.000828,0.000517,0.0,6.9e-05,0.0,0.000172,0.000414
UTK_DonorC_face,2,0.757098645,0.20212734,0.014122172,0.016916559,0.000841,0.000361,0.008473303,0.0,0.0,0.0,0.0,6.01e-05
UTK_DonorC_face,1,0.7959904,0.155066121,0.017271401,0.012659419,0.000894,0.000706,0.01675373,0.0,0.0,0.0,0.000659,0.0
UTK_DonorD_face,21,0.268305172,0.399214883,0.062638676,0.045058884,0.09421403,0.068953746,0.0,0.0,0.005973716,0.006997781,0.0,0.048642691
UTK_DonorD_face,20,0.160631383,0.08727948,0.114206128,0.0,0.076137419,0.187093779,0.0,0.0,0.04178273,0.0,0.0,0.332871059
UTK_DonorD_face,19,0.127452885,0.013794443,0.111521275,0.000971,0.056343501,0.169807655,0.0,0.0,0.062560715,0.0,0.0,0.457549232
UTK_DonorD_face,18,0.092748735,0.019392917,0.066610455,0.001686341,0.129005059,0.1846543,0.0,0.0,0.096121417,0.0,0.0,0.409780777
UTK_DonorD_face,17,0.681686047,0.037306202,0.043120155,0.0,0.043120155,0.054263566,0.0,0.0,0.027131783,0.0,0.0,0.1133721389999999
UTK_DonorD_face,16,0.657349765,0.011815525,0.05780714,0.001397535,0.042053106,0.071020201,0.0,0.0,0.033667895,0.000889,0.0,0.1239972519999999
UTK_DonorD_face,15,0.791126353,0.022184117,0.179294824,0.000214,0.001286036,0.00310792,0.0,0.0,0.001071696,0.000214,0.0,0.0015
UTK_DonorD_face,14,0.78856756,0.063352355,0.146339104,0.0,0.0,0.000677,0.000677,0.0,0.0,0.0,0.0,0.000386
UTK_DonorD_face,13,0.7748765,0.047106563,0.160550459,0.001411433,0.002293578,0.005116443,0.0,0.0,0.001235004,0.000353,0.0,0.0070572989999999
UTK_DonorD_face,12,0.852966715,0.032706223,0.097250362,0.001157742,0.001736614,0.008683068,0.0,0.0,0.000579,0.0,0.0,0.004920405
UTK_DonorD_face,11,0.900778793,0.06365134,0.015950277,0.016624232,0.000374,0.0003,0.001797214,0.0,0.00015,0.0,0.0,0.000374
